ticker,valid_days,mean_score,median_score,top_decile_days,top_decile_rate,mean_return_12_1,median_return_12_1
CBRE,3771,0.5334779117926399,0.5344129554655871,354,0.09387430389817025,0.18336429672624685,0.176451133316206
CCI,3771,0.44322626886159305,0.4229074889867841,164,0.04348979050649695,0.1022879951436706,0.1023349287813351
CCL,3771,0.3983386635833374,0.3073394495412844,325,0.08618403606470432,0.07571797553913856,0.0816400384282307
CDNS,3771,0.6711183503762508,0.725050916496945,629,0.1667992574913816,0.2810351793750716,0.2436671250975675
CDW,2895,0.622671299315615,0.6835699797160243,257,0.08877374784110535,0.2057146740461147,0.2273348433161421
CEG,739,0.8804409523332782,0.9333333333333332,458,0.6197564276048715,0.6532016449215656,0.6017390491791004
CF,3771,0.5062466801161599,0.5210970464135021,619,0.164147440997083,0.18416378551022378,0.15172769434482
CFG,2582,0.4739851263995483,0.4590616889255573,280,0.10844306738962045,0.14439499642727305,0.08025808988932384
CHD,3771,0.4991408621645394,0.4799054373522459,286,0.0758419517369398,0.13954378709643936,0.1404181672583055
CHRW,3771,0.3933908240576344,0.3473895582329317,74,0.0196234420578096,0.072560277982948,0.0374108957422971
CHTR,3770,0.5639982943752928,0.6658986175115207,738,0.19575596816976126,0.19069370885996562,0.223828186932909
CI,3771,0.5199174252434678,0.4929006085192697,462,0.12251392203659507,0.16832630618965413,0.1398680798171512
CIEN,3771,0.4835580266391606,0.4516806722689075,618,0.16388225934765313,0.16967174677647928,0.131794114981099
CINF,3771,0.5244047522057248,0.5391923990498813,345,0.09148766905330151,0.16357346059962696,0.1486183844324051
CL,3771,0.3990461936951689,0.3758389261744966,0,0.0,0.07781034132486073,0.0771896647004488
CLX,3771,0.4248655796099247,0.3945578231292517,112,0.02970034473614426,0.08598412126897508,0.0893621666805202
CMCSA,3771,0.48438989767119434,0.494553376906318,163,0.04322460885706709,0.1272285920671445,0.1340209151024913
CME,3771,0.5165574363760939,0.5377969762419006,71,0.01882789710952002,0.15349083491917614,0.1686428754278062
CMG,3771,0.5702302288180375,0.6600441501103753,1128,0.29912490055688146,0.25492424249557394,0.2714533645710288
CMI,3771,0.4905695229884189,0.5081967213114754,175,0.046406788650225406,0.15662627973645116,0.1368207774765015
CMS,3771,0.5067055139285174,0.5188470066518847,82,0.021744895253248474,0.13445883583738408,0.1416014844315336
CNC,3771,0.5331379091774098,0.5783410138248848,743,0.19702996552638558,0.18388587439041645,0.1612187757355239
CNP,3771,0.45656139377326477,0.4109311740890688,143,0.0379209758684699,0.1127318519960405,0.112726625381059
COF,3771,0.47526444737301654,0.4547461368653421,235,0.06231768761601697,0.16322162897470016,0.1421607035681844
COHR,3771,0.46903251800568807,0.445859872611465,718,0.19040042429063908,0.18277837424804189,0.0701500146196232
COIN,933,0.5399460603211365,0.5943204868154158,388,0.41586280814576637,0.4560272469906425,0.1660319857541901
COO,3771,0.5147678002421068,0.5071283095723014,214,0.056748872977989924,0.1583016757935409,0.1695618812281767
COP,3771,0.4332855651428328,0.367816091954023,479,0.12702201007690267,0.13046515666682534,0.0933406148781641
COR,3771,0.5604618666934847,0.6085011185682326,300,0.07955449482895784,0.19277507124443394,0.2114883346741753
COST,3771,0.6094018437779481,0.6556016597510373,200,0.05303632988597189,0.22079119261904112,0.2074304687638046
CPAY,3531,0.5459049462960935,0.5622489959839357,503,0.1424525630133107,0.21008949371498328,0.1576586100554533
CPRT,3771,0.5950949110670646,0.6185567010309279,656,0.1739591620259878,0.23500788963672373,0.2070413708063418
CPT,3771,0.4540260106761272,0.4361233480176211,146,0.03871652081675948,0.11472737114040099,0.10000101397223
CRH,3771,0.4824514280887524,0.4717391304347826,253,0.06709095730575444,0.15455423670949986,0.1300780931741201
CRL,3771,0.47295353563378545,0.4864300626304801,249,0.066030230708035,0.13907753743047802,0.1374269020576985
CRM,3771,0.5432054715170693,0.5546038543897216,458,0.12145319543887563,0.19428530486832243,0.190385873447282
CRWD,1396,0.6340739576516624,0.8112033195020747,586,0.4197707736389685,0.5823461343044812,0.3946233771148969
CSCO,3771,0.4647770724852696,0.4655870445344129,28,0.007425086184036065,0.11128543133104478,0.1097872745960966
CSGP,3771,0.587267075666719,0.6673427991886409,731,0.19384778573322725,0.22728737111719174,0.192891944188321
CSX,3771,0.4880696423847468,0.4720930232558139,263,0.06974277380005303,0.15558440290859626,0.1223351981510394
CTAS,3771,0.6803469842030986,0.7246963562753036,161,0.042694245558207375,0.25955222826411845,0.2568557094167447
CTSH,3771,0.4131015980088942,0.3613053613053613,119,0.031556616282153276,0.09065664763032927,0.0675948916998128
CTVA,1408,0.5569806879545676,0.5851293372246751,165,0.1171875,0.19781531788069265,0.165953976409971
CVNA,1929,0.7395117754467414,0.9873417721518988,1282,0.6645930533955418,1.352301930135168,1.002785661509488
CVS,3771,0.444004699135873,0.4693446088794926,156,0.04136833731105807,0.0912937734209551,0.0998460613445664
CVX,3771,0.4122312952556909,0.3594771241830065,243,0.06443914081145585,0.10128041191975866,0.0774782675702077
D,3771,0.40223265611345055,0.4095860566448802,2,0.0005303632988597189,0.07054590733813375,0.0971687131823555
DAL,3771,0.4804088657757409,0.4665271966527197,553,0.14664545213471228,0.17002393566767182,0.0953040888421188
DASH,1018,0.5745941040624853,0.8446076394828808,403,0.39587426326129665,0.23823670216567752,0.3804857638158544
DD,3771,0.41913077390333114,0.3830645161290322,67,0.017767170511800583,0.09241552755118361,0.0638174193508482
DDOG,1327,0.5404391650567041,0.5504032258064516,336,0.2532027128862095,0.31155522158979687,0.1904800418850383
DE,3771,0.501216146978475,0.468384074941452,345,0.09148766905330151,0.183376334910123,0.1080578574177659
DECK,3771,0.5765548231579963,0.734020618556701,1387,0.3678069477592151,0.27973843766632606,0.2909091136781758
DELL,2104,0.6262151867206134,0.7204823350195915,502,0.23859315589353614,0.33732190355502484,0.2515795633605038
DG,3771,0.48920833274488007,0.5193965517241379,349,0.09254839565102095,0.11940986345786649,0.1411969895418163
DGX,3771,0.4422628944686018,0.4484210526315789,6,0.0015910898965791568,0.10396262734349834,0.0829319483361501
DHI,3771,0.5435890969509551,0.550321199143469,674,0.17873243171572528,0.2132931254587894,0.1648726861021976
DHR,3771,0.5410181618770086,0.5195402298850574,352,0.09334394059931053,0.19321937211270182,0.1634963471995196
DIS,3771,0.46295094241610435,0.4668094218415418,76,0.02015380535666932,0.11326016804067361,0.1342465464680902
DLR,3771,0.47907515388640337,0.4867075664621677,329,0.08724476266242376,0.1280435350521572,0.1279518574547891
DLTR,3771,0.46420863051062267,0.4329896907216495,600,0.15910898965791567,0.1297635421514325,0.0954523185558031
DOC,3771,0.35100290536630874,0.2891566265060241,121,0.032086979581012996,0.03759069139053997,0.0139878547064655
DOV,3771,0.514874532592158,0.5476718403547672,20,0.005303632988597189,0.1518214934292507,0.1522754021662478
DOW,1454,0.3578084647505725,0.3734439834024896,3,0.0020632737276478678,0.012582621004623972,-0.0017796217204409
DPZ,3771,0.6396972360232914,0.7226720647773279,949,0.2516573853089366,0.29393977974626273,0.2637012690818214
DRI,3771,0.5107598698646401,0.511578947368421,227,0.060196234420578094,0.16590913423140335,0.1333882043175311
DTE,3771,0.4773372328459124,0.4366515837104072,8,0.0021214531954388757,0.12173171302427854,0.1427873302105295
DUK,3771,0.438460578702029,0.402020202020202,10,0.0026518164942985947,0.10214904517885559,0.1108877415291547
DVA,3771,0.44941449292174396,0.4170305676855895,210,0.05568814638027048,0.12373504300012686,0.0955661593318417
DVN,3771,0.30826114071514515,0.1217038539553752,545,0.1445239989392734,0.10918860066915526,-0.0818773757478246
DXCM,3771,0.5643596160239759,0.6463157894736842,1275,0.33810660302307083,0.3344628010831194,0.2198137122767296
EA,3771,0.5312268060384321,0.5345528455284553,624,0.1654733492442323,0.19422559511585127,0.1470393396380587
EBAY,3771,0.5091581936624513,0.5221987315010571,236,0.06258286926544683,0.16807191171196975,0.1670422113943288
ECHO,3771,0.3952493267794744,0.2764227642276423,390,0.10342084327764518,0.10983389278577202,0.0136986425264793
ECL,3771,0.4928438658666824,0.5020080321285141,51,0.013524264120922832,0.1351495037582888,0.1298736403477722
ED,3771,0.4324290532471191,0.3955375253549695,185,0.049058605144524,0.09453428639241955,0.0938245815210132
EFX,3771,0.5346239580289638,0.5284210526315789,208,0.05515778308141077,0.1658847355070647,0.1679370136734903
EG,3771,0.4846292912541523,0.4810924369747899,74,0.0196234420578096,0.1265816791869844,0.1256295270668224
EIX,3771,0.42586723034883955,0.4246575342465753,61,0.01617608061522143,0.07845508890410306,0.1006401838996162
EL,3771,0.4752283535867661,0.4935064935064935,428,0.11349774595597985,0.11752002325402064,0.1132864151578532
ELV,3771,0.5255323979155092,0.5577342047930284,423,0.11217183770883055,0.16045658512877004,0.1520507318408712
EME,3771,0.5689980099805781,0.5670103092783505,574,0.15221426677273933,0.24763524174965929,0.1811928522117869
EMR,3771,0.42543215241985005,0.4336099585062241,0,0.0,0.10336253804763436,0.1044264831950203
EOG,3771,0.43731046829220277,0.3860759493670886,433,0.11482365420312915,0.12371282887764884,0.0703900192010653
EQIX,3771,0.5429089818017785,0.5668789808917197,666,0.1766109785202864,0.18979540533712824,0.1748129289647602
EQR,3771,0.42781189724178964,0.3970588235294117,69,0.018297533810660304,0.08934026451487596,0.0683887018402078
EQT,3771,0.42529769854214244,0.3373737373737374,541,0.14346327234155395,0.13884958415102575,0.0675087433961425
ERIE,3771,0.5324795079609942,0.5737327188940092,603,0.15990453460620524,0.19196531453363583,0.1530364576277085
ES,3771,0.4402378000537607,0.4357429718875502,34,0.009016176080615222,0.094622752628609,0.0973026189070558
ESS,3771,0.4693422607661462,0.476890756302521,43,0.011402810925483956,0.11522622462125179,0.1309631265824193
ETN,3771,0.541559310872553,0.5508130081300813,249,0.066030230708035,0.19676817366999258,0.1605125242148155
ETR,3771,0.4361146376694517,0.3784355179704017,256,0.06788650225404402,0.10711781513898776,0.0640006625419165
