episode,start,end,observations,mean_spread,max_spread,mean_zscore,max_zscore,mean_percentile,max_percentile
dot_com_aftershock_2001,2001-01-01,2001-12-31,247,0.24655870445344133,0.8400000000000003,-0.949279372386594,1.6095368048324996,0.22501767238609338,0.8809523809523809
global_financial_crisis_2007_2009,2007-07-01,2009-06-30,457,1.019124726477024,3.73,0.45292018694247294,8.287387740726572,0.5536235281858913,1.0
eurozone_us_downgrade_2011,2011-07-01,2011-12-31,124,0.1825806451612903,0.35,1.0335672139995455,4.985043116903328,0.7412634408602152,1.0
covid_liquidity_shock_2020,2020-02-15,2020-04-30,26,0.6780769230769231,2.57,3.214333037590343,10.399094215922464,0.7093253968253967,1.0
rate_hiking_stress_2022,2022-01-01,2022-12-31,197,0.2053299492385787,1.11,0.8548244617454894,12.706965531627324,0.6622351140117638,1.0
regional_bank_stress_2023,2023-03-01,2023-05-31,21,0.15190476190476204,0.4100000000000001,-0.1832649450472426,1.2450391041082665,0.4465230536659107,0.8829365079365079
