date,valid_count,positive_count,negative_count,mean_tsm_return_12_1,median_tsm_return_12_1,cross_sectional_std_tsm_return_12_1,positive_breadth,negative_breadth
2012-07-10,436,242,194,0.03728963710656599,0.030710406313257,0.22414553348654348,0.555045871559633,0.44495412844036697
2012-07-11,436,238,198,0.025710157147384005,0.0214658700904827,0.2224974921914203,0.5458715596330275,0.4541284403669725
2012-07-12,436,245,191,0.035221429698296176,0.0299376589448345,0.22455079776895545,0.5619266055045872,0.4380733944954128
2012-07-13,436,242,194,0.03588608598263929,0.03096424972137395,0.2216569503186154,0.555045871559633,0.44495412844036697
2012-07-16,436,249,187,0.04216574273338355,0.03161633513752255,0.2252451959189409,0.5711009174311926,0.4288990825688073
2012-07-17,436,267,169,0.06604535943846378,0.0554071696161865,0.22873985947159864,0.6123853211009175,0.3876146788990826
2012-07-18,436,252,184,0.05509095970642482,0.0463201687931724,0.22985490588465388,0.5779816513761468,0.42201834862385323
2012-07-19,436,265,171,0.06660252738243426,0.05221506927474955,0.2278311607238254,0.6077981651376146,0.3922018348623853
2012-07-20,436,253,183,0.053745696848737874,0.045774307343993556,0.22678176471813827,0.5802752293577982,0.4197247706422018
2012-07-23,436,231,205,0.027687294891615248,0.0185530165047698,0.2240610399427565,0.5298165137614679,0.4701834862385321
2012-07-24,436,244,192,0.04212328758085259,0.0333191016349825,0.22871201151782689,0.5596330275229358,0.44036697247706424
2012-07-25,436,235,201,0.031078895171627947,0.02312327915989305,0.2298615265898029,0.5389908256880734,0.4610091743119266
2012-07-26,436,264,172,0.061032412173776626,0.0460628704035284,0.23730883565137995,0.6055045871559633,0.3944954128440367
2012-07-27,436,277,159,0.07172122832926939,0.06041572501310375,0.23173540567302195,0.6353211009174312,0.3646788990825688
2012-07-30,436,276,160,0.07424751613097068,0.0638651659503024,0.23069638457528557,0.6330275229357798,0.3669724770642202
2012-07-31,436,305,131,0.11081841664397367,0.09955486531987676,0.2375326915712696,0.6995412844036697,0.30045871559633025
2012-08-01,436,323,113,0.1496621861831913,0.13308255002288671,0.252819944856678,0.7408256880733946,0.2591743119266055
2012-08-02,436,328,108,0.14853697732293591,0.13370469266103446,0.24837970403754148,0.7522935779816514,0.24770642201834864
2012-08-03,436,368,68,0.20766345375777093,0.19049638487870346,0.26391031745723054,0.8440366972477065,0.1559633027522936
2012-08-06,436,359,77,0.20082130849626467,0.18385105712991165,0.2647016917731867,0.823394495412844,0.17660550458715596
2012-08-07,436,393,43,0.29205858328398543,0.2669811516233823,0.2899307256278982,0.9013761467889908,0.09862385321100918
2012-08-08,436,364,72,0.21222232046177472,0.2017585117747551,0.26549321520258506,0.8348623853211009,0.1651376146788991
2012-08-09,436,386,50,0.26381484421236684,0.26250137971400256,0.27601322063059563,0.8853211009174312,0.11467889908256881
2012-08-10,436,360,76,0.2016039742008621,0.18604912713560862,0.2724661658884928,0.8256880733944955,0.1743119266055046
2012-08-13,436,364,72,0.21252081895900832,0.20282387699173493,0.2694852671157052,0.8348623853211009,0.1651376146788991
2012-08-14,436,348,88,0.17997890328856822,0.16044753985490315,0.26173912164616275,0.7981651376146789,0.2018348623853211
2012-08-15,436,363,73,0.19852018033220364,0.18735715294758992,0.2601111786757993,0.8325688073394495,0.16743119266055045
2012-08-16,436,370,66,0.20909989862500344,0.2038904663161406,0.2573034884658997,0.8486238532110092,0.15137614678899083
2012-08-17,436,392,44,0.27662271309451947,0.2561569443273638,0.27197928749170897,0.8990825688073395,0.10091743119266056
2012-08-20,436,388,48,0.2806790242444058,0.2542461637003885,0.27688904480791415,0.8899082568807339,0.11009174311926606
2012-08-21,436,384,52,0.26685645321812507,0.2467501875211206,0.27759739954230334,0.8807339449541285,0.11926605504587157
2012-08-22,436,370,66,0.20920746876349872,0.1905785296284554,0.2622484151983394,0.8486238532110092,0.15137614678899083
2012-08-23,436,368,68,0.19118655721404718,0.17400050942582204,0.252929924470558,0.8440366972477065,0.1559633027522936
2012-08-24,436,379,57,0.23478379072372937,0.2145649753540702,0.2699075304312896,0.8692660550458715,0.13073394495412843
2012-08-27,436,379,56,0.23554112971176225,0.21968868512950485,0.26493879826851885,0.8692660550458715,0.12844036697247707
2012-08-28,436,360,76,0.1911469310834506,0.1735245928796903,0.25188996420062804,0.8256880733944955,0.1743119266055046
2012-08-29,436,356,80,0.17850317195047585,0.1707391232371384,0.24595103482912484,0.8165137614678899,0.1834862385321101
2012-08-30,436,349,87,0.16518223079860825,0.15542738558592545,0.24448600247621424,0.8004587155963303,0.19954128440366972
2012-08-31,436,353,83,0.176237576779656,0.16010750631385545,0.2541245613011144,0.8096330275229358,0.19036697247706422
2012-09-04,436,379,57,0.23461636965459792,0.2126933424526991,0.2653072413343247,0.8692660550458715,0.13073394495412843
2012-09-05,436,386,50,0.2462943207942403,0.22936127946902451,0.2645965922824941,0.8853211009174312,0.11467889908256881
2012-09-06,436,372,64,0.21431868989132608,0.19863053923236615,0.25346025227536295,0.8532110091743119,0.14678899082568808
2012-09-07,436,380,55,0.2307592936760506,0.2094965546804321,0.2597384656262363,0.8715596330275229,0.12614678899082568
2012-09-10,436,391,45,0.2656764274097406,0.24494556182539257,0.2699659373419929,0.8967889908256881,0.10321100917431193
2012-09-11,436,391,45,0.25998693412447205,0.24015333014911855,0.26874421589814174,0.8967889908256881,0.10321100917431193
2012-09-12,436,384,52,0.24055441748068943,0.2264717466078529,0.2655462828014317,0.8807339449541285,0.11926605504587157
2012-09-13,436,377,59,0.22021805238272013,0.2045439408526129,0.2615348528227852,0.8646788990825688,0.1353211009174312
2012-09-14,436,373,63,0.20725886255665135,0.19635214596695588,0.25885038341921496,0.8555045871559633,0.1444954128440367
2012-09-17,436,373,63,0.21329012317938675,0.1982793068652125,0.26555819777236206,0.8555045871559633,0.1444954128440367
2012-09-18,436,376,60,0.2327683536042852,0.21585894774445655,0.27279348096349954,0.8623853211009175,0.13761467889908258
2012-09-19,436,378,58,0.23599761779632727,0.2183994659265372,0.27117863051079677,0.8669724770642202,0.13302752293577982
2012-09-20,436,389,47,0.2743083111662826,0.24850441366793724,0.27672681791697246,0.8922018348623854,0.10779816513761468
2012-09-21,436,401,35,0.31836852496186113,0.2879727348163038,0.3011188062086876,0.9197247706422018,0.08027522935779817
2012-09-24,436,396,40,0.2975524482211288,0.27085688523694695,0.2955979504673866,0.908256880733945,0.09174311926605505
2012-09-25,436,392,44,0.27524450711962495,0.25194593734385345,0.2883215763206903,0.8990825688073395,0.10091743119266056
2012-09-26,436,386,50,0.256168077669799,0.23970839674048244,0.28218979367361824,0.8853211009174312,0.11467889908256881
2012-09-27,436,396,40,0.2907689008069763,0.25984354564289436,0.29710464735142234,0.908256880733945,0.09174311926605505
2012-09-28,436,397,39,0.2826196028307567,0.24790705842988642,0.29795148997517396,0.9105504587155964,0.08944954128440367
2012-10-01,436,404,32,0.3091210796578387,0.26989365337901455,0.3107279677415984,0.926605504587156,0.07339449541284404
2012-10-02,436,415,21,0.36984270932097385,0.32364725073332257,0.34674787844277594,0.9518348623853211,0.0481651376146789
2012-10-03,436,409,27,0.32673288255242483,0.28288116127300567,0.3246573458049161,0.9380733944954128,0.06192660550458716
2012-10-04,436,404,32,0.2978906642105057,0.2620937598433749,0.31129601256837924,0.926605504587156,0.07339449541284404
2012-10-05,436,404,32,0.29492870317904685,0.26577114893502607,0.3056750480122827,0.926605504587156,0.07339449541284404
2012-10-08,436,407,29,0.3184523115955362,0.2844487047344195,0.3134836985230244,0.9334862385321101,0.06651376146788991
2012-10-09,436,398,38,0.2645631804286675,0.2321538814961585,0.28756041673126675,0.9128440366972477,0.0871559633027523
2012-10-10,436,399,37,0.26976317030474245,0.23902526231668406,0.2910184108146249,0.9151376146788991,0.08486238532110092
2012-10-11,436,398,38,0.2579452111184143,0.22236857787716796,0.29107981184401305,0.9128440366972477,0.0871559633027523
2012-10-12,437,402,35,0.27728034364617665,0.2372738092474693,0.29706116891779777,0.919908466819222,0.08009153318077804
2012-10-15,437,399,38,0.2649593147968786,0.2138492679173591,0.2963779631326585,0.9130434782608695,0.08695652173913043
2012-10-16,437,403,34,0.28897877001437716,0.2355110462837133,0.31409037932289974,0.9221967963386728,0.07780320366132723
2012-10-17,437,397,39,0.25145917381284094,0.2117091940343256,0.2910943037950156,0.9084668192219679,0.08924485125858124
2012-10-18,437,401,36,0.27410005860988923,0.2302756002171773,0.30297174630204443,0.9176201372997712,0.08237986270022883
2012-10-19,437,395,41,0.2621189542868574,0.2217842193785577,0.29782298962466014,0.9038901601830663,0.09382151029748284
2012-10-22,437,386,51,0.23402977782254974,0.1946599229500993,0.2880861065641075,0.8832951945080092,0.11670480549199085
2012-10-23,437,375,62,0.20619148219199626,0.1796903293131562,0.27398533464152475,0.8581235697940504,0.14187643020594964
2012-10-24,437,377,60,0.2192684525120618,0.1909463607592383,0.27793402145867135,0.8627002288329519,0.13729977116704806
2012-10-25,437,366,71,0.19956694058433364,0.1817913091537397,0.2643711965284521,0.8375286041189931,0.16247139588100687
2012-10-26,437,345,92,0.16592514916727175,0.1443775667230988,0.26140950554464654,0.7894736842105263,0.21052631578947367
2012-10-31,437,341,96,0.16233307208445377,0.1417185605970574,0.262015198777728,0.7803203661327232,0.21967963386727687
2012-11-01,437,361,76,0.19050047180583551,0.1655842746199256,0.2703560622044707,0.8260869565217391,0.17391304347826086
2012-11-02,437,378,59,0.22997797502717404,0.1958718419336174,0.28151572304857275,0.8649885583524027,0.13501144164759726
2012-11-05,437,368,68,0.21187525903278964,0.1869028257101606,0.28257765695165166,0.8421052631578947,0.15560640732265446
2012-11-06,437,359,78,0.1963557435427977,0.165846980240325,0.2815898850434546,0.8215102974828375,0.17848970251716248
2012-11-07,437,363,73,0.2013894074822904,0.176364758284466,0.28124168197037147,0.8306636155606407,0.16704805491990846
2012-11-08,437,360,76,0.19414509020283366,0.1705927851661484,0.27388800662790014,0.8237986270022883,0.17391304347826086
2012-11-09,437,349,88,0.16583844112017915,0.1420163504867155,0.2621395874468559,0.7986270022883295,0.20137299771167047
2012-11-12,437,370,67,0.20660074686519175,0.1801778710103869,0.2734833479593323,0.8466819221967964,0.15331807780320367
2012-11-13,437,365,72,0.1989481103707719,0.1745282901373717,0.2672688180741651,0.8352402745995423,0.16475972540045766
2012-11-14,437,353,84,0.16813547509512966,0.1448233104053646,0.25983256697661633,0.8077803203661327,0.19221967963386727
2012-11-15,437,359,78,0.19056728151735078,0.1679240269807937,0.27109626122168345,0.8215102974828375,0.17848970251716248
2012-11-16,437,360,77,0.19563041417195703,0.1689708307670478,0.2731866986658796,0.8237986270022883,0.17620137299771166
2012-11-19,437,373,64,0.22284293154118226,0.1996310488707247,0.28747042064987444,0.8535469107551488,0.14645308924485126
2012-11-20,438,383,55,0.2435032666665633,0.21604447621227052,0.2857693645160635,0.8744292237442922,0.12557077625570776
2012-11-21,438,373,65,0.22404228079652488,0.20085967701810736,0.2853334087306154,0.8515981735159818,0.14840182648401826
2012-11-23,438,387,51,0.24674245752868376,0.21700282964182588,0.2907090158717505,0.8835616438356164,0.11643835616438356
2012-11-26,438,385,53,0.23970128814861033,0.20930249596596057,0.2816421415902922,0.8789954337899544,0.12100456621004566
2012-11-27,438,390,48,0.26784598965480044,0.234119309653647,0.299778804534337,0.8904109589041096,0.1095890410958904
2012-11-28,438,393,44,0.27676593005339645,0.24166829529685915,0.2983996065277489,0.8972602739726028,0.1004566210045662
2012-11-29,438,380,57,0.23642139225514583,0.2087049144567118,0.2862086097683248,0.867579908675799,0.13013698630136986
2012-11-30,438,386,52,0.24033136614530393,0.21194986827022755,0.28916937450846636,0.8812785388127854,0.1187214611872146
2012-12-03,438,365,73,0.20377416409378724,0.179264234487132,0.27992091365565175,0.8333333333333334,0.16666666666666666
2012-12-04,438,364,74,0.1931843568529899,0.17024850495051674,0.272861702516968,0.8310502283105022,0.1689497716894977
2012-12-05,438,369,69,0.19693677321700617,0.1736427333316664,0.27103380662754273,0.8424657534246576,0.15753424657534246
2012-12-06,438,370,68,0.19250020949902313,0.17410536920006955,0.26155230988750233,0.8447488584474886,0.1552511415525114
2012-12-07,438,356,82,0.17125191715021867,0.15150573942511275,0.2586573776551241,0.8127853881278538,0.1872146118721461
2012-12-10,438,347,91,0.15621348860930015,0.13678489220999718,0.253450133056056,0.7922374429223744,0.20776255707762556
2012-12-11,438,365,73,0.18564198876612417,0.1622664014896923,0.2596587203976649,0.8333333333333334,0.16666666666666666
2012-12-12,438,357,81,0.1623632197518162,0.1449626423637823,0.2516361775860499,0.815068493150685,0.18493150684931506
2012-12-13,438,364,74,0.17582981043742385,0.15944943809096485,0.25302711563065583,0.8310502283105022,0.1689497716894977
2012-12-14,438,361,77,0.17211196053722558,0.15540764036371574,0.25087022556883526,0.8242009132420092,0.17579908675799086
2012-12-17,438,368,70,0.18452508747535853,0.16430733186235574,0.24903827173624107,0.8401826484018264,0.1598173515981735
2012-12-18,438,365,73,0.18657279221014622,0.16605208761106055,0.25815171238576695,0.8333333333333334,0.16666666666666666
2012-12-19,438,372,66,0.19999240666867324,0.1716657355969825,0.2616627316837084,0.8493150684931506,0.1506849315068493
2012-12-20,438,381,57,0.22110463755518128,0.19055497451520137,0.2752019098291163,0.8698630136986302,0.13013698630136986
2012-12-21,438,363,75,0.1855490427415958,0.16262569418369816,0.2631227028319219,0.8287671232876712,0.17123287671232876
2012-12-24,438,370,68,0.19816529946628197,0.17577486120640978,0.266420455510758,0.8447488584474886,0.1552511415525114
2012-12-26,438,364,74,0.18564796623811924,0.1628418456086492,0.2634472272711467,0.8310502283105022,0.1689497716894977
2012-12-27,438,359,79,0.17291417084097366,0.14684283597150571,0.2604506396077629,0.819634703196347,0.18036529680365296
2012-12-28,438,357,81,0.17904930985007889,0.15056954915578044,0.26040081815633687,0.815068493150685,0.18493150684931506
2012-12-31,438,369,69,0.2044466853267491,0.1680928176116146,0.27140599077190175,0.8424657534246576,0.15753424657534246
2013-01-02,438,366,72,0.18989410898459472,0.16063346791026684,0.2576769845867058,0.8356164383561644,0.1643835616438356
2013-01-03,438,368,70,0.19057952348719429,0.16274941599079845,0.2613368223675081,0.8401826484018264,0.1598173515981735
2013-01-04,438,363,75,0.17595869694187144,0.15624075859822414,0.2545563610669243,0.8287671232876712,0.17123287671232876
2013-01-07,438,367,71,0.18093043078981033,0.15813743224099713,0.2517975927617328,0.8378995433789954,0.16210045662100456
2013-01-08,438,370,68,0.17732840886199613,0.15409318426629176,0.24609969725250577,0.8447488584474886,0.1552511415525114
2013-01-09,438,370,68,0.1805503380986234,0.15292716058283626,0.2416140520616155,0.8447488584474886,0.1552511415525114
2013-01-10,438,369,69,0.17951526445128527,0.15465582483381518,0.24351633325638933,0.8424657534246576,0.15753424657534246
2013-01-11,438,370,68,0.16915756078994248,0.14744963852840093,0.23172148918807559,0.8447488584474886,0.1552511415525114
2013-01-14,438,367,71,0.16257999345805493,0.14040178236062634,0.22297600017552327,0.8378995433789954,0.16210045662100456
2013-01-15,438,354,84,0.1521544239448975,0.1330140737071572,0.21792991288606542,0.8082191780821918,0.1917808219178082
2013-01-16,438,360,78,0.1557382129683701,0.13951765485354678,0.21969802773072275,0.821917808219178,0.1780821917808219
2013-01-17,438,366,72,0.16506637681058667,0.1447473503534666,0.22236782249405374,0.8356164383561644,0.1643835616438356
2013-01-18,438,365,73,0.16296748518339285,0.14106227209170213,0.22019198430505954,0.8333333333333334,0.16666666666666666
2013-01-22,438,358,80,0.15010448548902866,0.12780018530625745,0.21791058843603667,0.817351598173516,0.182648401826484
2013-01-23,438,357,81,0.15736654007081335,0.14046848583475086,0.22341340537570373,0.815068493150685,0.18493150684931506
2013-01-24,438,354,84,0.14875501780395636,0.1326800385737424,0.2233047999729191,0.8082191780821918,0.1917808219178082
2013-01-25,438,353,85,0.14316981674011528,0.13191134277507183,0.21933745989509743,0.8059360730593608,0.19406392694063926
2013-01-28,438,343,95,0.12546365251542962,0.1107683554513309,0.2137807015824078,0.7831050228310502,0.21689497716894976
2013-01-29,438,344,94,0.12805874750738475,0.10938239984128845,0.21565400328649714,0.7853881278538812,0.2146118721461187
2013-01-30,438,335,103,0.11616826880355204,0.10655000455215355,0.21230520036296976,0.7648401826484018,0.23515981735159816
2013-01-31,438,352,86,0.14050615513031486,0.1242125250850536,0.21784839135980608,0.8036529680365296,0.1963470319634703
2013-02-01,438,369,69,0.16717766465575568,0.14897404696417216,0.2256163953995497,0.8424657534246576,0.15753424657534246
2013-02-04,438,354,84,0.1494826527787777,0.1334603566492189,0.21734383589080866,0.8082191780821918,0.1917808219178082
2013-02-05,438,366,72,0.15556587500173608,0.14175817458560097,0.2172015047367408,0.8356164383561644,0.1643835616438356
2013-02-06,438,350,88,0.1333468060257694,0.12397512436132005,0.20849558587430134,0.7990867579908676,0.2009132420091324
2013-02-07,438,348,90,0.132171178177467,0.11999017261329685,0.21035932207395913,0.7945205479452054,0.2054794520547945
2013-02-08,438,351,87,0.13640322062607876,0.12255535306217094,0.21151101638665679,0.8013698630136986,0.19863013698630136
2013-02-11,438,350,88,0.13974116789990595,0.13137968978837694,0.208368723778112,0.7990867579908676,0.2009132420091324
2013-02-12,438,351,87,0.13696040059404513,0.12946340302651588,0.2050182863075251,0.8013698630136986,0.19863013698630136
2013-02-13,438,356,82,0.14680919898997966,0.1413578435012633,0.20479162477253537,0.8127853881278538,0.1872146118721461
2013-02-14,438,351,87,0.14192099978306272,0.13441732530865474,0.20173133106861485,0.8013698630136986,0.19863013698630136
2013-02-15,438,352,86,0.14304055670562799,0.13604721985712076,0.20677779666112783,0.8036529680365296,0.1963470319634703
2013-02-19,438,365,73,0.1580964062739883,0.14928156307037121,0.21226168119866565,0.8333333333333334,0.16666666666666666
2013-02-20,438,356,82,0.14825792720202674,0.1425328689155394,0.21450462305729417,0.8127853881278538,0.1872146118721461
2013-02-21,438,361,77,0.1546370760974385,0.15163945022781616,0.21481589544338087,0.8242009132420092,0.17579908675799086
2013-02-22,438,362,76,0.16020977288962215,0.15486588384114436,0.21973484797527354,0.8264840182648402,0.1735159817351598
2013-02-25,438,367,71,0.17123058797347557,0.1670063690830705,0.22372108664483692,0.8378995433789954,0.16210045662100456
2013-02-26,438,373,65,0.1718344568546468,0.16823145588564276,0.22218937501431668,0.8515981735159818,0.14840182648401826
2013-02-27,438,371,67,0.16875036782927474,0.16273439517136865,0.2179413664809715,0.8470319634703196,0.15296803652968036
2013-02-28,438,371,67,0.17052351993855472,0.16536521395206644,0.22138819255142428,0.8470319634703196,0.15296803652968036
2013-03-01,438,366,72,0.1640144453244261,0.15974122108433686,0.21872666286997358,0.8356164383561644,0.1643835616438356
2013-03-04,438,366,72,0.16855227793534866,0.1674017327576402,0.21373163060034067,0.8356164383561644,0.1643835616438356
2013-03-05,438,367,71,0.1725873480115439,0.1716071036042342,0.2151125208327318,0.8378995433789954,0.16210045662100456
2013-03-06,438,365,73,0.16598518079857985,0.16687116221198078,0.21208797470897273,0.8333333333333334,0.16666666666666666
2013-03-07,438,371,67,0.18082378437399188,0.17494691607511936,0.21331809343033314,0.8470319634703196,0.15296803652968036
2013-03-08,438,384,54,0.2058122496936088,0.1958679418488099,0.218209626199382,0.8767123287671232,0.1232876712328767
2013-03-11,438,375,63,0.19264104033896165,0.185580673053723,0.21240600032484339,0.8561643835616438,0.14383561643835616
2013-03-12,438,372,66,0.1859916957982916,0.1805849509534888,0.21092942859189442,0.8493150684931506,0.1506849315068493
2013-03-13,438,370,68,0.17687558817339913,0.17452143072142073,0.20713424086706445,0.8447488584474886,0.1552511415525114
2013-03-14,438,376,61,0.1822281603893932,0.1746888207172782,0.210580103832594,0.8584474885844748,0.13926940639269406
2013-03-15,438,360,78,0.16301082234976358,0.1581328001831071,0.2075366145822114,0.821917808219178,0.1780821917808219
2013-03-18,438,366,72,0.1694797973108217,0.16087819951274945,0.21158770977721544,0.8356164383561644,0.1643835616438356
2013-03-19,438,358,80,0.15915512448430177,0.14945053482076248,0.209190013585213,0.817351598173516,0.182648401826484
2013-03-20,438,359,79,0.16613988940984536,0.15535692557010944,0.21042714931534584,0.819634703196347,0.18036529680365296
2013-03-21,438,349,89,0.14584079309695336,0.14254928500863023,0.20390500181433135,0.7968036529680366,0.20319634703196346
2013-03-22,438,348,90,0.1410120328124071,0.1360032012069271,0.2020605253519479,0.7945205479452054,0.2054794520547945
2013-03-25,438,358,80,0.1524843729537171,0.14582677449650827,0.20276955049557643,0.817351598173516,0.182648401826484
2013-03-26,438,350,88,0.1397519069383982,0.13344241725311456,0.19996892082549758,0.7990867579908676,0.2009132420091324
2013-03-27,438,348,90,0.14268875674889492,0.1364287908631634,0.2048857333775837,0.7945205479452054,0.2054794520547945
2013-03-28,438,345,93,0.14192260872160525,0.13824061703827112,0.20566093176873082,0.7876712328767124,0.21232876712328766
2013-04-01,438,347,91,0.1457485037960446,0.14269133290286315,0.2078107614241122,0.7922374429223744,0.20776255707762556
2013-04-02,438,351,87,0.15465684248926806,0.15023526817161864,0.20855206370590512,0.8013698630136986,0.19863013698630136
2013-04-03,438,358,79,0.16309027843700052,0.15751365439647955,0.2158614727314252,0.817351598173516,0.18036529680365296
2013-04-04,438,365,73,0.17244176347582774,0.1647481383063618,0.22012546985104567,0.8333333333333334,0.16666666666666666
2013-04-05,438,361,77,0.16598812337405905,0.1597252556717017,0.21799120477337153,0.8242009132420092,0.17579908675799086
2013-04-08,438,362,76,0.17043102193118317,0.1616327221579745,0.21756684518758942,0.8264840182648402,0.1735159817351598
2013-04-09,438,369,69,0.191294122708937,0.1868722636913259,0.22182164847551497,0.8424657534246576,0.15753424657534246
2013-04-10,438,371,67,0.19675721210104294,0.19686086355200455,0.22326153616947308,0.8470319634703196,0.15296803652968036
2013-04-11,438,378,60,0.21023961150033368,0.2060404288366918,0.2268719841050023,0.863013698630137,0.136986301369863
2013-04-12,438,386,50,0.23950229154732514,0.2291731613154932,0.23581003218692945,0.8812785388127854,0.1141552511415525
2013-04-15,438,384,54,0.23238139350600748,0.22253844535932285,0.2334958043984934,0.8767123287671232,0.1232876712328767
2013-04-16,439,379,60,0.21137319204844923,0.2071537853930085,0.22990093524358612,0.8633257403189066,0.1366742596810934
2013-04-17,439,379,60,0.2186519862293361,0.2145997310771514,0.23352459546128798,0.8633257403189066,0.1366742596810934
2013-04-18,439,377,62,0.21513883547007473,0.2079557175739208,0.23567024001097744,0.8587699316628702,0.14123006833712984
2013-04-19,439,374,65,0.20855087407835507,0.2002738361130986,0.23555285574417714,0.8519362186788155,0.1480637813211845
2013-04-22,439,366,73,0.20250241264755162,0.1895242969701775,0.23650414121219163,0.8337129840546698,0.1662870159453303
2013-04-23,439,375,64,0.21349701892577025,0.205953665129966,0.23774976148172966,0.8542141230068337,0.14578587699316628
2013-04-24,439,376,63,0.20734589765497505,0.1964635158246452,0.23351787217020198,0.856492027334852,0.14350797266514806
2013-04-25,439,388,51,0.2303973124391353,0.2228820288220683,0.2387287074404803,0.8838268792710706,0.11617312072892938
2013-04-26,439,386,53,0.2263641834924958,0.2140300457277364,0.23534273586792312,0.8792710706150342,0.12072892938496584
2013-04-29,439,382,57,0.21872174275624648,0.2098062337720656,0.23478601184938291,0.8701594533029613,0.12984054669703873
2013-04-30,439,368,71,0.19994754896386263,0.1938068328687543,0.22913649365093652,0.8382687927107062,0.16173120728929385
2013-05-01,439,372,67,0.1948034111064872,0.1931255935072497,0.22314820635149393,0.8473804100227791,0.15261958997722094
2013-05-02,439,369,70,0.1845772814310537,0.1788713426373911,0.21605636436574546,0.8405466970387244,0.15945330296127563
2013-05-03,439,369,70,0.18584718525648672,0.1786699406211533,0.2169567772893122,0.8405466970387244,0.15945330296127563
2013-05-06,439,366,73,0.18208203963243813,0.1796343016285733,0.21876254539436815,0.8337129840546698,0.1662870159453303
2013-05-07,439,377,62,0.204075291739456,0.1977563549501899,0.22544574821916893,0.8587699316628702,0.14123006833712984
2013-05-08,439,389,50,0.228147852344053,0.2180845715486206,0.23720166569177858,0.8861047835990888,0.11389521640091116
2013-05-09,439,394,45,0.24114226442446354,0.2340598689681217,0.23497617305308666,0.89749430523918,0.10250569476082004
2013-05-10,439,398,41,0.24988082320576147,0.2393550735605485,0.2349214647947236,0.9066059225512528,0.09339407744874716
2013-05-13,439,397,42,0.25293394040008993,0.2427953748594586,0.23202387401978855,0.9043280182232346,0.09567198177676538
2013-05-14,439,382,57,0.21538082924396512,0.2075922720291243,0.22463338846435627,0.8701594533029613,0.12984054669703873
2013-05-15,439,389,50,0.2361742976758343,0.2220093465050301,0.23216270868234148,0.8861047835990888,0.11389521640091116
2013-05-16,439,390,49,0.23275232156684472,0.2214982481530272,0.23251123985051414,0.8883826879271071,0.11161731207289294
2013-05-17,440,386,54,0.22844773289701176,0.21829392982184864,0.2334635220162617,0.8772727272727273,0.12272727272727273
2013-05-20,440,393,47,0.25095225172245494,0.23905876489755096,0.24362992307565828,0.8931818181818182,0.10681818181818181
2013-05-21,440,400,40,0.28253470281262805,0.2629232814619865,0.2529357676289353,0.9090909090909091,0.09090909090909091
2013-05-22,441,408,33,0.31223354194809405,0.2894399979156974,0.2755483430228632,0.9251700680272109,0.07482993197278912
2013-05-23,441,402,39,0.292290125671466,0.265307298815669,0.27348598581498396,0.9115646258503401,0.08843537414965986
2013-05-24,441,403,38,0.2993626761778358,0.2711292442524569,0.2772072900719362,0.9138321995464853,0.08616780045351474
2013-05-28,441,400,41,0.2878614837123447,0.2658212055299203,0.2708179773571381,0.9070294784580499,0.09297052154195011
2013-05-29,441,402,39,0.2947674348260446,0.2702827198383537,0.2720875791870578,0.9115646258503401,0.08843537414965986
2013-05-30,441,403,37,0.3004397535244096,0.2776233785223567,0.27128643416390136,0.9138321995464853,0.08390022675736962
2013-05-31,441,400,41,0.26992629791161105,0.2533765789337829,0.26341015459649786,0.9070294784580499,0.09297052154195011
2013-06-03,441,403,38,0.3076009092348259,0.2807921678138323,0.28090705883828093,0.9138321995464853,0.08616780045351474
2013-06-04,441,408,33,0.32593141024871874,0.2949893495875482,0.29390092211796587,0.9251700680272109,0.07482993197278912
2013-06-05,441,416,25,0.3703933220156584,0.3241207995407216,0.31545183576051444,0.9433106575963719,0.05668934240362812
2013-06-06,441,420,21,0.3819795320707071,0.3374150202029111,0.3108865292549837,0.9523809523809523,0.047619047619047616
2013-06-07,441,419,22,0.37429043387722905,0.3352929994682643,0.30436198865253133,0.9501133786848073,0.049886621315192746
2013-06-10,441,410,31,0.3380958193444796,0.3016863717723357,0.29908275920220856,0.9297052154195011,0.07029478458049887
2013-06-11,441,415,26,0.3503283363629411,0.3084866740572545,0.3073329316417525,0.9410430839002267,0.05895691609977324
2013-06-12,441,411,30,0.33897857016084876,0.2971494291056702,0.3151089995950382,0.9319727891156463,0.06802721088435375
2013-06-13,441,419,22,0.37812521383774006,0.3271662411208837,0.3319552040467268,0.9501133786848073,0.049886621315192746
2013-06-14,441,415,26,0.3684968964830048,0.3226407490357013,0.31947393778324057,0.9410430839002267,0.05895691609977324
2013-06-17,441,417,24,0.37411505523223004,0.3277428775183701,0.32510919513148184,0.9455782312925171,0.05442176870748299
2013-06-18,441,418,23,0.37699806624706944,0.3268578989216137,0.331427682366964,0.9478458049886621,0.05215419501133787
2013-06-19,441,417,24,0.36022640792727734,0.3115552977574889,0.32757064812057174,0.9455782312925171,0.05442176870748299
2013-06-20,441,412,29,0.3546216740637758,0.3074832931083138,0.3220936431268843,0.9342403628117913,0.06575963718820861
2013-06-21,441,408,33,0.3201370034121183,0.2907439881594953,0.30139684501069147,0.9251700680272109,0.07482993197278912
2013-06-24,441,408,33,0.3207065269842856,0.2876812918135636,0.30335047926767933,0.9251700680272109,0.07482993197278912
2013-06-25,441,414,27,0.3517914439388663,0.3033428666404305,0.3191114513192842,0.9387755102040817,0.061224489795918366
