asset_id,symbol,exchange,status,tradable,security_type_assessment,security_type_reason
5a2c40d3-0d9c-46ff-a98e-8a25d8a6a5b2,AILEQ,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
a2205bc8-6400-40c1-9f25-3c944a43f745,AIRDF,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
e21bfe09-32ca-4b48-a939-47ecd350ea30,ALCE,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
49476154-def2-4492-95c2-5ad16dc0ccef,BMWKY,OTC,active,False,EXCLUDED_NON_COMMON,name contains ADR
981d6d74-2de2-4b90-b60c-7f09922b00d1,CMLSQ,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
16754b4e-ade1-4b5c-b7b8-99b179a3ef95,ALURD,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
4550c0ae-6721-44bf-8b56-5dca1f8cf68b,KLDO,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
de160291-da0b-4f73-80c4-e1f2cab7193a,HSPRF,OTC,active,False,EXCLUDED_NON_COMMON,name contains RIGHT
132a159f-cb15-4efd-9932-dcee129c0c5d,KACWF,OTC,active,False,EXCLUDED_NON_COMMON,name contains WARRANT
1c5e1696-0f0b-4007-8585-a2d664810f29,AUMN,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
1c524127-83b8-413b-b3c6-3e6335206fa5,DPLS,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
26b13b0e-6910-4b7d-ab09-fde8a0b99e94,EFTRW,OTC,active,False,EXCLUDED_NON_COMMON,name contains WARRANT
720aaa6d-9303-485d-87b8-82f26e0876cd,FXCOR,OTC,active,False,EXCLUDED_NON_COMMON,name contains RIGHT
0be6b498-f7cc-43aa-942e-eac569008b00,QTEKQ,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
162c893c-c085-4862-9311-e98633dda8e7,VXRT,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
583fe730-cb1e-495d-8799-3c2fcfe04232,WEJOF,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
71736a1f-a333-4b11-ab7a-c19e77246879,HPCO,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
4484dc65-5f5a-4b5d-8c1b-1f800e82ed3b,ELIQQ,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
87e6ec11-dd71-4637-9a19-9ee6d5780e6f,ATXG,NASDAQ,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
be85161e-ad48-413b-95a6-900b6c0a9e81,HOLO,NASDAQ,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
f13a1614-56f8-4cf3-81ef-e49bd006419d,FTIIW,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
5c9be7cf-30f9-4ff9-8856-94376ba59c35,JGSMY,OTC,active,False,EXCLUDED_NON_COMMON,name contains ADR
e9867159-e96c-439b-8dfa-e1265ee78d4f,FATAQ,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
fccf27f3-247c-4765-8228-7b0e585e3a2d,AVHI,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
c8720069-e02d-448c-9e7c-f808db900df6,OPITQ,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
87940622-5a68-4561-b406-f498c4726db9,CHSN,NASDAQ,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
974684d6-9a64-4d95-ae53-d70c02376e77,FHSEY,OTC,active,False,EXCLUDED_NON_COMMON,name contains DEPOSITARY
fc6b07d0-27a5-4fee-967d-bc4f492b4ea8,MCAGR,OTC,active,False,EXCLUDED_NON_COMMON,name contains RIGHT
6df939ab-bc37-42d0-b4f9-7622bf11adce,LDTCF,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
b234e5b7-753f-4faa-b8b3-ec0d7107937c,BEOLF,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
a11e36c6-cd44-4023-a5f7-07231b4e33e9,AATC,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
a0d32d7b-a372-41a6-b1c5-96c146f22e10,DOMAW,OTC,active,False,EXCLUDED_NON_COMMON,name contains WARRANT
b2626e68-9167-43fe-b32f-e15f7d6e1a52,SRGAQ,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
1f5e48dc-8026-44d5-8d28-62f639eea262,IVAUF,OTC,active,False,EXCLUDED_NON_COMMON,name contains UNIT
f148007d-ea26-4c5e-9b55-7778e5c36ce5,APGH,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
2b5d8657-9705-4748-9cb7-3ed37e3a908b,MJNA,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
0abc2677-755e-467f-b23c-263748444774,ISUNQ,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
064d07bf-d3e0-49ba-8a13-8cbd77de2ae9,AIJTY,OTC,active,False,EXCLUDED_NON_COMMON,name contains ADR
44d431bd-187a-4347-9b05-0d7d1f0ded31,EFTR,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
b92392ec-17c5-4567-aa74-b070e43ebebd,APCXW,OTC,active,False,EXCLUDED_NON_COMMON,name contains WARRANT
2fe9a7d0-8f7b-4b25-a5b6-0661c50498c6,KACLF,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
96cb3a38-98e3-4da9-b54c-eac7025c222e,CTNT,NASDAQ,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
ec2a070e-9e9c-4023-afb4-626b7960acfd,BRSHF,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
4f8b3e36-422e-46ff-bd97-5f994c50bfb6,BUKS,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
494a31ae-1511-4149-b6c5-a09a25c3cca3,RBOTW,OTC,active,False,EXCLUDED_NON_COMMON,name contains WARRANT
c1b366d1-7e4c-4306-877d-a054878a2c14,LTCH,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
9a20d343-2ed9-4ad0-8ef2-c7e6930001c1,CLEUF,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
7c7cbe89-e964-4aa3-bb77-bc0f7f20b617,LOVLQ,OTC,active,False,EXCLUDED_NON_COMMON,name contains DEPOSITARY
2bd41500-8dcf-4ba4-a986-f402a2496e42,CLRCF,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
a86e2991-0316-4a7e-8d4d-1c636a7e2b1e,ABVEF,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
96a2a423-b6cf-4575-8974-da73db27199b,DGLY,NASDAQ,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
22c1fb68-8780-44b2-9243-d96566fdbc35,GVHGF,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
5cdb2def-519d-47b2-a80c-626b24a0700d,RMGCF,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
9910352e-4946-4234-85cd-3d2994eada24,MDLM,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
321831a8-a073-41ce-aae7-57fb4708203a,EJH,NASDAQ,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
04065438-8ed9-4648-95d5-790e0dcc99ff,GMVDF,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
2aa5ac46-32b4-4162-bb69-d269e5dd7404,EGOXF,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
0a956caa-9a87-430b-83d7-348beb2032cf,RENO,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
903f83b6-68e7-4ae6-b640-c4aed9eb9ffa,OMQS,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
0b48a70b-5678-49e1-95a5-da6ddf8f6063,SRAX,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
0d6ba6b1-1976-4d8e-8191-5afc5e72ff5d,SYBX,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
d921ae56-d8ac-4561-a9bd-03a2a4b9e2c9,ETAOF,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
ee8dace2-e272-4aa6-a233-12988aa39506,PEVM,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
e253358a-9642-4c2b-96e0-bdec83e0ab67,MVLAW,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
6f17179b-4658-4b82-af66-1d79e0756209,VIWWQ,OTC,active,False,EXCLUDED_NON_COMMON,name contains WARRANT
dd5a3430-b286-43e3-bfb5-d4fcaa5f1482,SVIRF,OTC,active,False,EXCLUDED_NON_COMMON,name contains RIGHT
02bbdaa2-b3da-4322-9418-827ad1b50150,FRTX,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
6723897e-68b7-433d-a665-694d704aeba3,EXNRF,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
559e3671-15aa-44b9-8c59-42ee0e2cb65c,AOGOW,OTC,active,False,EXCLUDED_NON_COMMON,name contains WARRANT
8487c797-1833-4494-8baa-8d3817e0bb24,HLPPY,OTC,active,False,EXCLUDED_NON_COMMON,name contains DEPOSITARY
e9aa9da7-bcde-4611-9421-adb1dbfdfe7f,HKIT,NASDAQ,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
76388631-426c-42f7-b078-173c81551339,GBAT,OTC,active,False,EXCLUDED_NON_COMMON,name contains UNIT
f2fa24fa-be31-418a-aa9f-55f07eac9227,BTCY,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
2c93ee4b-2f14-44c8-88f6-6d5de316eb24,HUDI,NASDAQ,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
82e7ab75-7aed-4cbc-9a44-e953d1f3f0ae,PXMD,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
efc66d61-fed3-4ad5-a5b1-f4614307dc95,CYADY,OTC,active,False,EXCLUDED_NON_COMMON,name contains DEPOSITARY
7c09d9fe-89f3-4836-9792-31899f4530da,HLTHQ,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
d203e8ab-228f-4753-9f4d-d413b7719f22,ALLGF,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
44dc6c41-cc53-4988-9eca-303830f306b3,GNFTY,OTC,active,False,EXCLUDED_NON_COMMON,name contains DEPOSITARY
a0c32bde-e6fa-4393-a0c7-17c0633e5d80,VSTD,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
db706983-6bb4-40c7-ae71-4707a2ac7d7a,OLYMY,OTC,active,False,EXCLUDED_NON_COMMON,name contains DEPOSITARY
fac2eca2-12e2-41a3-9e15-9bf3300bd2bb,HYB,NYSE,active,False,EXCLUDED_NON_COMMON,name contains FUND
afce56f2-787e-4fb7-9445-6c91a5e0b062,FATPQ,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
7d883ac2-a75f-421f-9405-36317c44a515,ILAG,NASDAQ,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
40cd693a-74da-4f0e-a8f5-bc5b172b1677,IMPMQ,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
3474ad4f-51a7-4770-b5b7-615fbd663363,SICP,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
b27bce6b-5914-4883-819a-8558c48f0aa7,DNMRQ,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
21696e64-2e84-41de-8c88-dbf542d72cef,IZM,NASDAQ,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
c784e6da-ac66-4118-b0f1-2e348dc4a506,ENFY,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
eb3d9080-1b8e-435c-be1b-ba727e2ecbe8,TRIRF,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
6e37189f-f3f9-4e83-ac6d-8ff4d65eb584,AVHIW,OTC,active,False,EXCLUDED_NON_COMMON,name contains WARRANT
7eb9f1ad-8c9b-4713-b32a-be3961a7151a,PRST,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
ffef378a-26bc-418c-bac0-a22cf31df368,PRIAF,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
a9fc6301-f136-4185-978b-ebd5245c1177,JBDI,NASDAQ,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
a9542931-ab81-4244-953b-04e67e3e1229,GLSTR,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
728a1503-86b5-4ef5-8791-231406dece9d,JCSE,NASDAQ,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
780f731f-002c-428f-a28e-ed79a06051c1,CSSNQ,OTC,active,False,EXCLUDED_NON_COMMON,name contains NOTE
75851290-90b9-4559-8ef2-2b64dc79833e,SALM,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
06acd7fa-03c5-4f6a-b1e5-8fbe0dd11392,PRCWF,OTC,active,False,EXCLUDED_NON_COMMON,name contains WARRANT
8025db59-ad07-4b5c-b091-d70f117fc8a4,ZSPC,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
98848915-fe17-4326-a279-aeb3303334c4,CLRWF,OTC,active,False,EXCLUDED_NON_COMMON,name contains WARRANT
7a2a597d-51f2-4653-a46f-e5989fd07d36,BIMI,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
a3f534d5-f93a-4a9c-8c7f-5d9f43e70b60,LBRA,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
c46e039f-1cef-48af-b0f7-124e74849a3f,HSPWF,OTC,active,False,EXCLUDED_NON_COMMON,name contains SPAC
e0c21dc7-94de-4cca-aa86-4fd26c115ce7,SVUHF,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
11beb4d6-06d9-4e04-94bd-4c6ef349be02,UNAM,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
46cf7f9e-cca9-4e0b-95bc-46434e873123,JZ,NASDAQ,active,False,EXCLUDED_NON_COMMON,name contains DEPOSITARY
fa4f5a8e-710e-4f8f-86d5-cd84be0ca637,HCVIU,OTC,active,False,EXCLUDED_NON_COMMON,name contains UNIT
1a80addf-97c5-4afe-95ca-098b207256c6,CAJPY,OTC,active,False,EXCLUDED_NON_COMMON,name contains DEPOSITARY
42ce0f6a-76ea-4d87-8634-ece00fea54e8,CNTM,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
0f9fc258-aca0-4f76-a77e-a843306aabfc,LEEEF,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
7ed25e8e-ab7e-4c5d-ba9f-8637a7e5f54f,ENGCQ,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
a0035406-aa92-4fb0-8cb9-211c851132fb,BPTH,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
899bc7ca-0d5c-49de-b2dc-dffa9de45121,BPTSY,OTC,active,False,EXCLUDED_NON_COMMON,name contains DEPOSITARY
dab9b12b-0689-43cc-a769-4d430d8458df,MGTE,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
1e3a6dc9-8d5f-426b-bb14-c4fd29ddd6d1,DNMWQ,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
6e8fd96d-c414-4c42-b2b9-19a3b657c616,AACRF,OTC,active,False,EXCLUDED_NON_COMMON,name contains RIGHT
ad816de4-b8a8-4317-a1c5-6b854cb5b4b4,LKCOF,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
007f3cb0-8f89-4df3-a1b0-148af8259b61,LSDIF,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
240c4363-b8e7-4ec4-95d7-99337103c2bc,BSFC,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
5392afba-15e4-41ef-9dc6-698e14099132,PTNRY,OTC,active,False,EXCLUDED_NON_COMMON,name contains ADR
ada039ba-545d-4002-90df-3ea7551cd2c7,COMS,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
a5f254b8-8092-4063-82cb-25f17b95b02a,PBLA,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
24a63d6f-207f-4021-ac53-4d14f0c67444,JPPYY,OTC,active,False,EXCLUDED_NON_COMMON,name contains DEPOSITARY
4d019a2b-4b0a-4728-b5ce-d3bbaeb88642,BNSOF,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
ddef8a20-fc86-45ef-b144-1ff93bab4aee,VSEE,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
ab109d2f-a993-4952-8660-1a8367b8d05a,KSPN,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
b0f3ab97-1c08-41c8-9de8-da7f79e6b959,LYTHF,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
69eafcc9-6942-4e08-a1bf-920f6b56adfc,EMWPF,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
8878236f-6bf6-44c8-8a67-4ade47e2d2d4,FNCHQ,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
e352c83f-d3e4-4143-b018-d087f072c5f6,CYAN,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
e78e4a47-7df5-46e5-8884-5165724ae2c5,NMHIW,OTC,active,False,EXCLUDED_NON_COMMON,name contains WARRANT
9bfcc57e-fe73-4a1d-8f72-566393e0847f,SPEC,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
1a5c92a1-574d-4b6c-ba1b-c15efd431643,SGLN,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
6bfef231-f065-415a-ba9d-5149ee6bcbfc,MMVVF,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
7f82dad7-a655-475e-866a-21110b263e9f,MSSWF,NASDAQ,active,False,EXCLUDED_NON_COMMON,name contains WARRANT
0160aad3-d49d-4e0f-b725-cc7316511af7,DMSLQ,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
043ee8da-fd6c-44ef-b4ce-e99c5796c200,BRZHR,OTC,active,False,EXCLUDED_NON_COMMON,name contains RIGHT
4fe18cb6-cb91-4417-a591-ddeadbc945de,DTCKF,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
0e2a5624-4f01-4d70-bc5a-42f0ee1b851c,SMFL,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
7560e3a2-01cf-4dbd-a723-8a0786c64be1,NOTE,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
d176c0d1-770f-4726-807e-7a6b4ae23145,NXTT,NASDAQ,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
4b7e19d7-9bad-4f8e-b49a-edd2001c0a3b,NPPTF,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
db3269d1-1f2e-4f43-a391-774b557ae518,FLDDU,OTC,active,False,EXCLUDED_NON_COMMON,name contains UNIT
501d4afc-6d91-44b1-8640-ccffdc4ff520,NUVOQ,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
8d7a3285-fbe7-4ede-97b2-4d8e5eef4fa2,RBTC,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
3b170fcd-ba8a-4b5c-88ae-23feff4bcb20,NUVWQ,OTC,active,False,EXCLUDED_NON_COMMON,name contains WARRANT
d7eac0bc-ee07-4b68-869c-73d375f51f2b,ADTX,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
59690a61-cd01-4947-bc71-ac93309fbd91,CRGEQ,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
d86b740d-9f54-45fd-9e63-e67e19888bd6,NWBO,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
1b598192-b124-4126-a407-77caf924015e,CDAKQ,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
0ab37aff-f962-4ed1-9990-feb22eec93a0,CRXTQ,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
c2e3c0c3-0dc2-47f1-b28f-e2c8b903ffd4,PIKM,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
b9f7e47d-36c1-4f3c-b984-458c305ab768,BKSC,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
58986031-e318-49e8-ad73-64051a02a268,RMGUF,OTC,active,False,EXCLUDED_NON_COMMON,name contains UNIT
67b56554-dd21-4010-99f8-f256e7ab5db1,EBET,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
4dea70b7-bd2e-4ccb-aa65-8106479b62c0,SQZB,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
f34b9cd8-a7ea-4913-80ba-ee4a13c4bd67,OBSEF,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
9c1f4b1f-b3c2-477b-afe9-659d7c2709f9,PETVW,OTC,active,False,EXCLUDED_NON_COMMON,name contains WARRANT
007479b9-a13c-4035-8df2-6f8ef78d40ce,CSTAF,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
1f5da3c8-0116-4b46-baec-9911027f2837,SBNY,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
bb3010fc-f2d3-462d-b99e-b0f95c742cf4,PROCF,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
8276a4e1-5308-4afd-9b5e-beb97cdcba6b,UFABQ,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
5b826b55-cc6a-4126-8d69-c7b6463640cc,VWEWQ,OTC,active,False,EXCLUDED_NON_COMMON,name contains WARRANT
7f1bd20c-50e7-43d8-a5c1-5b551a8988b8,ENZB,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
7bfc0aa1-4f98-4b17-8566-4f4249477506,SSTPW,OTC,active,False,EXCLUDED_NON_COMMON,name contains WARRANT
ed525db0-6455-4fcb-8480-7d98a447d754,PWM,NASDAQ,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
86232fb3-8c7d-445e-acba-36d9b05c3e8f,EGLXF,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
55d02f3f-6267-4d57-a747-016a26204dfc,RBCN,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
3a29b536-42c4-4234-8066-0a354e84d05c,DMNIF,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
690905a6-8d53-4c5d-985a-6e6996409c60,TGAAF,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
fbf26e5a-aef0-498a-8f70-f5e95e397393,NYMXF,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
33d6782e-1ff2-4e41-b2ff-05ca72100f09,OCAXW,OTC,active,False,EXCLUDED_NON_COMMON,name contains WARRANT
6276e020-4cca-4bca-9621-2a98a7a74e9d,RTCJF,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
5be0a0af-3b5e-4bac-95b4-c5e32de4374c,RBOT,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
69964921-c2a1-4662-9f68-faa86511de84,AMLIF,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
f9aac2a5-d4cc-4d2e-a1a4-7798a373666e,RGRLF,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
30b19a3d-d5f3-4758-9697-18f4891856e0,HAIAF,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
11fbddb1-23ae-4651-9d64-f906c1712d0f,SHPH,NASDAQ,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
6e0de7c7-8644-4a02-af98-e6278fd6567f,RHEPZ,OTC,active,False,EXCLUDED_NON_COMMON,name contains PREFERRED
5ee5e20d-81f3-4af4-8710-66fb844b181c,GMBLZ,OTC,active,False,EXCLUDED_NON_COMMON,name contains WARRANT
f3c080b7-1c93-48a7-b14d-54476f496f10,SBDS,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
f7d1541f-1854-4a08-ba29-d81dbb1a8d65,VINC,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
3a42b4d3-a4f9-4f5e-9bbf-2f2c908b958f,SMXWW,NASDAQ,active,False,EXCLUDED_NON_COMMON,name contains WARRANT
bfd89928-7965-4b40-a2c9-915b5967925b,CSLRF,OTC,active,False,EXCLUDED_NON_COMMON,name contains RIGHT
eb71349f-c86e-4e65-8a13-109cc520ccca,SHPWQ,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
0a7e786f-04dd-4ae5-92a0-dad83995e3e8,LOGC,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
c2940fb8-e9be-4f7c-9db0-4b4c92eec31c,LTRPB,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
ed72ab05-c554-44ac-8542-5115997556fd,VIAOY,OTC,active,False,EXCLUDED_NON_COMMON,name contains DEPOSITARY
43cd3c7c-91bd-4801-bb92-c83294eb2061,PHCFF,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
71162144-65f9-494c-9160-fd746ae279fc,STBXF,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
d82ed8fa-5494-472a-9c67-2763d8db4491,TCGLF,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
b380a3d3-cef6-4a68-aeaa-c225d82f2063,SYRA,OTC,active,False,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
