universe_id,source_asset_id,symbol,exchange,first_available_bar_date,last_available_bar_date,daily_bar_count,usable_bar_count,coverage_percentage,usable_for_csm_start_date,history_capable
FUF001_FREE_US_EQUITY_250_V1,bdb9e72b-fe14-42fa-a784-aa451745bf12,CHRW,NASDAQ,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,16a4a26f-e78e-4e9f-8438-b6fe63aa861d,AAOI,NASDAQ,2021-01-04,2026-08-11,1407,1406,1.0,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,1099a725-d87f-4e76-916c-2121e03bd592,ADUS,NASDAQ,2021-01-04,2026-08-11,1407,1406,1.0,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,ad100351-19bb-4ce4-bcaa-46b7d5cf2cb4,AFYA,NASDAQ,2021-01-04,2026-08-11,1407,1406,1.0,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,b45e789e-a06e-4864-a5e9-0f0daa5d613a,AGYS,NASDAQ,2021-01-04,2026-08-11,1407,1406,1.0,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,5d676c76-d368-455c-91a5-e349a883ac15,ALNY,NASDAQ,2021-01-04,2026-08-11,1407,1406,1.0,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,ad349cf6-ecb0-43c5-bf45-9cf7f09a1112,AMSF,NASDAQ,2021-01-04,2026-08-11,1407,1406,1.0,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,0856f372-5648-4670-8495-65660015b4ef,ANIK,NASDAQ,2021-01-04,2026-08-11,1407,1406,1.0,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,54d10647-e403-4657-b713-ca4d75c58629,AOSL,NASDAQ,2021-01-04,2026-08-11,1407,1406,1.0,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,4f8b7479-8e2f-4791-b257-cd7f3f7f8545,ARDX,NASDAQ,2021-01-04,2026-08-11,1407,1406,1.0,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,bb553128-8da7-4b18-9a10-9c60e55f1e0e,ATRO,NASDAQ,2021-01-04,2026-08-11,1407,1406,1.0,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,8fcc8313-7ae5-450d-9371-fe1c8ad1c859,AVIR,NASDAQ,2021-01-04,2026-08-11,1407,1406,1.0,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,8945fd10-2f7a-45bd-acae-1618cb7235b1,AXTI,NASDAQ,2021-01-04,2026-08-11,1407,1406,1.0,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,aa673e4c-a85d-46fa-8863-5ab88dc3ccca,BELFB,NASDAQ,2021-01-04,2026-08-11,1407,1406,1.0,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,0ebf2aad-3ac3-4274-9710-d4aaf455636f,BIIB,NASDAQ,2021-01-04,2026-08-11,1407,1406,1.0,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,b3d1dc0a-3d59-4314-9ad2-e542adfcddbf,BTBT,NASDAQ,2021-01-04,2026-08-11,1407,1406,1.0,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,05e0f6bd-66a0-4331-a677-d810389f2bc6,BUSE,NASDAQ,2021-01-04,2026-08-11,1407,1406,1.0,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,715a96b6-72cb-435b-b4cd-db435b7e74e1,CHEF,NASDAQ,2021-01-04,2026-08-11,1407,1406,1.0,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,739b64f4-2873-48f9-99a8-fcc2977cd19a,ACAD,NASDAQ,2021-01-04,2026-08-11,1406,1406,0.9992892679459844,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,ae2ee160-8d1f-4eb4-b294-11fb7b75d927,ACB,NASDAQ,2021-01-04,2026-08-11,1406,1406,0.9992892679459844,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,c867d500-0293-4c79-920e-b261b23b33b0,ANIP,NASDAQ,2021-01-04,2026-08-11,1406,1406,0.9992892679459844,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,ad679a05-59f0-4eec-89be-409a912e8ad3,BLBD,NASDAQ,2021-01-04,2026-08-11,1406,1406,0.9992892679459844,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,37f1fb30-cffa-4c00-8776-22ddd6563bb3,CCEP,NASDAQ,2021-01-04,2026-08-11,1406,1406,0.9992892679459844,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,057ad2b8-3ab2-4a77-90af-a7ecced9fc92,ACTG,NASDAQ,2021-01-04,2026-08-11,1407,1405,1.0,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,b20a488e-0fd5-4d4a-8ef8-96af8d78cf52,ALXO,NASDAQ,2021-01-04,2026-08-11,1407,1405,1.0,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,70e85c10-80b5-42b7-8c81-8d47d68cf433,BCPC,NASDAQ,2021-01-04,2026-08-11,1407,1405,1.0,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,7595a8d2-68a6-46d7-910c-6b1958491f5c,A,NYSE,2021-01-04,2026-08-11,1405,1405,0.9985785358919688,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,3ca0202f-01f4-41a0-bb0c-c8864e767ebd,AA,NYSE,2021-01-04,2026-08-11,1405,1405,0.9985785358919688,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,8c14dacf-c722-437a-b798-4b00842e7072,AAP,NYSE,2021-01-04,2026-08-11,1405,1405,0.9985785358919688,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,09a51104-980a-47b6-ad4d-e4f04059be4a,ABBV,NYSE,2021-01-04,2026-08-11,1405,1405,0.9985785358919688,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,38515140-4e0e-4ec4-bb1b-0c2994491efc,ABEV,NYSE,2021-01-04,2026-08-11,1405,1405,0.9985785358919688,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,6b84cb5b-cd55-4951-bc51-2adc2929571d,ABM,NYSE,2021-01-04,2026-08-11,1405,1405,0.9985785358919688,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,a097c03a-7ebe-4de6-b729-a82370cd2a6e,ABT,NYSE,2021-01-04,2026-08-11,1405,1405,0.9985785358919688,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,34413a95-ef4a-4a33-97cb-7a852a93dac6,ACA,NYSE,2021-01-04,2026-08-11,1405,1405,0.9985785358919688,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,681115d1-0667-442c-aa0b-c46e79ec5424,ACCO,NYSE,2021-01-04,2026-08-11,1405,1405,0.9985785358919688,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,ca05c7af-bccb-4818-9c4f-3d1947b04cd9,ACEL,NYSE,2021-01-04,2026-08-11,1405,1405,0.9985785358919688,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,e6afb8f5-64ff-4a09-8bf7-e2ba891e0ae8,ACI,NYSE,2021-01-04,2026-08-11,1405,1405,0.9985785358919688,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,d3b26730-a352-406c-95a7-502a8b1c40bc,ACM,NYSE,2021-01-04,2026-08-11,1405,1405,0.9985785358919688,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,6eace613-5882-4eca-8635-d1c41ee9e260,ACN,NYSE,2021-01-04,2026-08-11,1405,1405,0.9985785358919688,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,dedf640f-d82d-4ba2-816d-ed2e60e25d05,ACRE,NYSE,2021-01-04,2026-08-11,1405,1405,0.9985785358919688,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,165eb374-e115-4dfe-9da7-5963c4056890,ADC,NYSE,2021-01-04,2026-08-11,1405,1405,0.9985785358919688,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,41e7c72d-bf5f-4ff9-9813-387ef5038cf3,ADM,NYSE,2021-01-04,2026-08-11,1405,1405,0.9985785358919688,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,05879615-cbcd-48a5-b485-92a524b5d3e8,ADNT,NYSE,2021-01-04,2026-08-11,1405,1405,0.9985785358919688,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,89250558-f610-43ad-984d-bf8e8543f6a4,ADT,NYSE,2021-01-04,2026-08-11,1405,1405,0.9985785358919688,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,98ce4784-3b9a-4a4f-88ec-f2db2f1e8961,AEE,NYSE,2021-01-04,2026-08-11,1405,1405,0.9985785358919688,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,df6b5e7d-ea5e-4670-b2a0-3a107d748bf3,AEG,NYSE,2021-01-04,2026-08-11,1405,1405,0.9985785358919688,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,0610e7b1-1113-47f5-bc4b-971e0bd5cce4,AEM,NYSE,2021-01-04,2026-08-11,1405,1405,0.9985785358919688,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,be507550-631b-4803-b496-107adf9dd698,AEO,NYSE,2021-01-04,2026-08-11,1405,1405,0.9985785358919688,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,34ed070f-b027-4163-9fd8-68cf19df451b,AER,NYSE,2021-01-04,2026-08-11,1405,1405,0.9985785358919688,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,13488509-3dd7-4e28-9ede-1531dc353354,AES,NYSE,2021-01-04,2026-08-11,1405,1405,0.9985785358919688,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,8d056e56-eb70-4254-ba10-e009a826842f,AMBP,NYSE,2021-01-04,2026-08-11,1405,1405,0.9985785358919688,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,b1dca6a5-6502-455d-8c80-de5b83faba76,AMC,NYSE,2021-01-04,2026-08-11,1405,1405,0.9985785358919688,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,c7286564-529d-41f8-be9d-f9115888da31,BATRK,NASDAQ,2021-01-04,2026-08-11,1405,1405,0.9985785358919688,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,a75fec50-9c3a-4806-ad72-a4f27e22db28,BFH,NYSE,2021-01-04,2026-08-11,1405,1405,0.9985785358919688,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,d5f668a3-682f-474a-84e2-d340593dd94c,BKR,NASDAQ,2021-01-04,2026-08-11,1405,1405,0.9985785358919688,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,f6738e19-c8c9-43be-9709-02dfe0252603,BLDR,NYSE,2021-01-04,2026-08-11,1405,1405,0.9985785358919688,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,fef1ff58-a1ba-4e5f-a6eb-59c4f7fc4d83,CALY,NYSE,2021-01-04,2026-08-11,1405,1405,0.9985785358919688,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,72ad289e-6418-43ae-b23d-27c509a18f5f,CGBD,NASDAQ,2021-01-04,2026-08-11,1407,1404,1.0,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,d44c0d4e-c3fc-498b-9f40-522232e4c37f,BOC,NYSE,2021-01-04,2026-08-11,1406,1404,0.9992892679459844,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,50b58aef-2843-4a52-8a21-60b9f23cf5da,AB,NYSE,2021-01-04,2026-08-11,1405,1404,0.9985785358919688,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,fd7ecda8-13ff-43e3-81cd-50a95a5f3bc9,ABG,NYSE,2021-01-04,2026-08-11,1405,1404,0.9985785358919688,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,ceae9986-29f0-493a-8919-3d370b35912a,ADCT,NYSE,2021-01-04,2026-08-11,1405,1404,0.9985785358919688,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,d13ff42b-699a-448a-b744-5bb2d170b9c2,AAMI,NYSE,2021-01-04,2026-08-11,1404,1404,0.997867803837953,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,928a9ce6-11ec-4692-9b71-3c6a06f5f2ff,ACH,NYSE,2021-01-04,2026-08-11,1404,1404,0.997867803837953,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,7137e75b-df3b-48d3-9f1c-5750ae9dfb93,ACHR,NYSE,2021-01-04,2026-08-11,1404,1404,0.997867803837953,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,f3932bee-ebd2-4962-8717-6511f2125275,AFG,NYSE,2021-01-04,2026-08-11,1404,1404,0.997867803837953,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,25335910-dc9d-45fe-bc65-dc6b0ff5e2f4,AFL,NYSE,2021-01-04,2026-08-11,1404,1404,0.997867803837953,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,36913529-0b3c-4349-8360-e266720c49a2,AG,NYSE,2021-01-04,2026-08-11,1404,1404,0.997867803837953,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,bfc3650e-2637-4080-90bf-8c235aa78774,AGCO,NYSE,2021-01-04,2026-08-11,1404,1404,0.997867803837953,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,0d3076c3-d05c-4930-93ed-cc634512af40,AGI,NYSE,2021-01-04,2026-08-11,1404,1404,0.997867803837953,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,38e7f438-3375-4b6b-939d-f2d20d787799,AGO,NYSE,2021-01-04,2026-08-11,1404,1404,0.997867803837953,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,3fd9b547-db79-4b47-a6bf-8b633d85cccf,AGRO,NYSE,2021-01-04,2026-08-11,1404,1404,0.997867803837953,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,5c7ab212-95bc-489b-ad35-7b63ad1cc0b8,AI,NYSE,2021-01-04,2026-08-11,1404,1404,0.997867803837953,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,1ca76fea-6487-4cde-a341-07517b3286a0,AIG,NYSE,2021-01-04,2026-08-11,1404,1404,0.997867803837953,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,8d934924-6384-4e85-ba00-894cc0c42c6b,AIN,NYSE,2021-01-04,2026-08-11,1404,1404,0.997867803837953,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,5374cd41-8d77-4515-89d3-1947acd33e7b,AIR,NYSE,2021-01-04,2026-08-11,1404,1404,0.997867803837953,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,e921e6ad-d446-4f92-b21e-a644a9f5add6,AIT,NYSE,2021-01-04,2026-08-11,1404,1404,0.997867803837953,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,20998f07-245e-4265-9521-5d2dd0b42b47,AIV,NYSE,2021-01-04,2026-08-11,1404,1404,0.997867803837953,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,85000f80-734c-4f0c-b20a-7b7c1e9ec200,AIZ,NYSE,2021-01-04,2026-08-11,1404,1404,0.997867803837953,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,661531e0-6ce1-4238-b3d7-7247ddf8a99c,AJG,NYSE,2021-01-04,2026-08-11,1404,1404,0.997867803837953,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,90771657-de50-427a-9042-6b257dae4b7d,ALB,NYSE,2021-01-04,2026-08-11,1404,1404,0.997867803837953,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,98a20863-b51b-4983-a672-b6846656d5bd,ALC,NYSE,2021-01-04,2026-08-11,1404,1404,0.997867803837953,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,cc7b4823-f5db-4a3a-a1f6-a94cef83e1d1,ALIT,NYSE,2021-01-04,2026-08-11,1404,1404,0.997867803837953,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,706a4e67-10db-4ca5-9d05-5163302d734d,ALK,NYSE,2021-01-04,2026-08-11,1404,1404,0.997867803837953,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,9f5ab4fb-335d-41ef-83d9-4d0abbd61fde,ALL,NYSE,2021-01-04,2026-08-11,1404,1404,0.997867803837953,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,2f630203-b16e-463e-95a9-9f2a585138c4,ALLE,NYSE,2021-01-04,2026-08-11,1404,1404,0.997867803837953,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,d9229b92-203e-44c8-a622-fcdf13e47aa1,ALLY,NYSE,2021-01-04,2026-08-11,1404,1404,0.997867803837953,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,4a1a9d7f-76d9-4701-9cd3-754f8568a3e4,ALSN,NYSE,2021-01-04,2026-08-11,1404,1404,0.997867803837953,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,5bb869bb-1ef2-4644-a0c2-a9289a597262,ALV,NYSE,2021-01-04,2026-08-11,1404,1404,0.997867803837953,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,b7c91d5a-cf61-4cca-ba92-596c4b4bb6dc,AM,NYSE,2021-01-04,2026-08-11,1404,1404,0.997867803837953,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,1ad07ad8-1956-4a2c-ba59-e1e7c84c3cce,AMCR,NYSE,2021-01-04,2026-08-11,1404,1404,0.997867803837953,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,6642e128-03ee-4bc9-bd3f-8f49424480d7,AME,NYSE,2021-01-04,2026-08-11,1404,1404,0.997867803837953,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,a1f891ac-00b7-41e0-a0b7-018525c90095,AMH,NYSE,2021-01-04,2026-08-11,1404,1404,0.997867803837953,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,c3dc5059-729f-4ac0-9f97-ec0579c0ae96,AMN,NYSE,2021-01-04,2026-08-11,1404,1404,0.997867803837953,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,764073e3-4e48-4a2c-aee2-45b0a0dfb9cc,AMP,NYSE,2021-01-04,2026-08-11,1404,1404,0.997867803837953,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,a2192ded-0453-47c1-9428-bc023efb35f8,AMRC,NYSE,2021-01-04,2026-08-11,1404,1404,0.997867803837953,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,ddac09a2-793e-416a-b96b-a44c5f21ef65,AMRX,NASDAQ,2021-01-04,2026-08-11,1404,1404,0.997867803837953,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,a148da60-6af9-443b-a3a9-9d3e65eb91e9,AMT,NYSE,2021-01-04,2026-08-11,1404,1404,0.997867803837953,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,fe3f7d4c-cb53-4767-ad24-61520d0529f1,AN,NYSE,2021-01-04,2026-08-11,1404,1404,0.997867803837953,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,0f1e6e45-a44d-4e3e-a53a-ffbdf25eb283,ANET,NYSE,2021-01-04,2026-08-11,1404,1404,0.997867803837953,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,d01c9857-0023-4252-acb6-02dfd409159f,ANF,NYSE,2021-01-04,2026-08-11,1404,1404,0.997867803837953,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,6c21ef75-b953-4434-8119-501a26656625,AON,NYSE,2021-01-04,2026-08-11,1404,1404,0.997867803837953,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,f07f3cff-5ef1-4892-bd34-a4155d984226,AOS,NYSE,2021-01-04,2026-08-11,1404,1404,0.997867803837953,2022-01-03,YES
FUF001_FREE_US_EQUITY_250_V1,5cdb627c-4917-4da4-b4d3-22f3a6747aca,APAM,NYSE,2021-01-04,2026-08-11,1404,1404,0.997867803837953,2022-01-03,YES
