symbol,latest_bar_session,freshness_state,eligibility_state,return_12_1,csm_rank,csm_candidate,tsm001_state,tsm_approved,target_weight
CBRL,2026-08-25,FRESH,ELIGIBLE,-0.012537707390648523,0.3629032258064516,False,NEGATIVE,False,0.0
CBSH,2026-08-25,FRESH,ELIGIBLE,-0.023163467902051593,0.3467741935483871,False,NEGATIVE,False,0.0
CCCC,2026-08-25,FRESH,ELIGIBLE,0.36641221374045796,0.6935483870967742,False,POSITIVE,True,0.0
CCEP,2026-08-25,FRESH,ELIGIBLE,0.23584905660377364,0.6048387096774194,False,POSITIVE,True,0.0
CCOI,2026-08-25,FRESH,ELIGIBLE,-0.6805555555555556,0.024193548387096774,False,NEGATIVE,False,0.0
CDNA,2026-08-25,FRESH,ELIGIBLE,1.8055555555555554,0.9637096774193549,True,POSITIVE,True,0.04
CDNS,2026-08-25,FRESH,ELIGIBLE,-0.031083710018881994,0.32661290322580644,False,NEGATIVE,False,0.0
CDW,2026-08-25,FRESH,ELIGIBLE,-0.15724891097613347,0.23790322580645162,False,NEGATIVE,False,0.0
CDXS,2026-08-25,FRESH,ELIGIBLE,-0.46366782006920415,0.07258064516129033,False,NEGATIVE,False,0.0
CDZI,2026-08-25,FRESH,ELIGIBLE,-0.14166666666666672,0.2620967741935484,False,NEGATIVE,False,0.0
CELH,2026-08-25,FRESH,ELIGIBLE,-0.5319356411506582,0.04435483870967742,False,NEGATIVE,False,0.0
CENTA,2026-08-25,FRESH,ELIGIBLE,0.154507084715104,0.5362903225806451,False,POSITIVE,True,0.0
CENX,2026-08-25,FRESH,ELIGIBLE,1.020486267447096,0.9233870967741935,True,POSITIVE,True,0.04
CERS,2026-08-25,FRESH,ELIGIBLE,1.409448818897638,0.9475806451612904,True,POSITIVE,True,0.04
CERT,2026-08-25,FRESH,ELIGIBLE,-0.3222707423580786,0.14919354838709678,False,NEGATIVE,False,0.0
CEVA,2026-08-25,FRESH,ELIGIBLE,0.4985093696763203,0.8024193548387096,False,POSITIVE,True,0.0
CFFN,2026-08-25,FRESH,ELIGIBLE,0.39970525626330433,0.7258064516129032,False,POSITIVE,True,0.0
CG,2026-08-25,FRESH,ELIGIBLE,-0.2699269609399809,0.1693548387096774,False,NEGATIVE,False,0.0
CGBD,2026-08-25,FRESH,ELIGIBLE,-0.16721044045676992,0.2217741935483871,False,NEGATIVE,False,0.0
CGC,2026-08-25,FRESH,ELIGIBLE,-0.2706666666666666,0.16532258064516128,False,NEGATIVE,False,0.0
CGNX,2026-08-25,FRESH,ELIGIBLE,0.37631992810604364,0.7016129032258065,False,POSITIVE,True,0.0
CHDN,2026-08-25,FRESH,ELIGIBLE,-0.14919899633275435,0.25,False,NEGATIVE,False,0.0
CHEF,2026-08-25,FRESH,ELIGIBLE,0.4930555555555556,0.7943548387096774,False,POSITIVE,True,0.0
CHKP,2026-08-25,FRESH,ELIGIBLE,-0.3025490247552044,0.16129032258064516,False,NEGATIVE,False,0.0
CHRD,2026-08-25,FRESH,ELIGIBLE,0.2867835335828244,0.6411290322580645,False,POSITIVE,True,0.0
CHRS,2026-08-25,FRESH,ELIGIBLE,0.19591836734693868,0.5645161290322581,False,POSITIVE,True,0.0
CHRW,2026-08-25,FRESH,ELIGIBLE,0.4156249999999999,0.7338709677419355,False,POSITIVE,True,0.0
