,CSM-001
2025-08-11,-0.002384461931205153
2025-08-12,0.02204215115176974
2025-08-13,0.010400393019712238
2025-08-14,-0.020896181436751707
2025-08-15,0.003914178727686899
2025-08-18,0.005495694601571555
2025-08-19,-0.021786346046126403
2025-08-20,-0.001637219372292069
2025-08-21,0.009457013134047152
2025-08-22,0.028125321118377105
2025-08-25,-0.01567270910372573
2025-08-26,0.011043614321959536
2025-08-27,-0.0004271165867798612
2025-08-28,0.01365832411467026
2025-08-29,-0.012860213078952538
2025-09-02,0.007897473668146006
2025-09-03,-0.005342186756337486
2025-09-04,0.005393784217611395
2025-09-05,0.0074880285181180865
2025-09-08,0.0076399958852910125
2025-09-09,-0.0025407169011219515
2025-09-10,0.002013610708442911
2025-09-11,0.023930386021045344
2025-09-12,-0.013594978343508639
2025-09-15,0.008663075675154924
2025-09-16,-0.008469043012021657
2025-09-17,-0.0009064961159171994
2025-09-18,0.02862725901286311
2025-09-19,-0.014629143697830397
2025-09-22,0.01321573289989102
2025-09-23,-0.0036619578563470427
2025-09-24,-0.02489934338781285
2025-09-25,-0.006030329411877366
2025-09-26,0.0023471164773911026
2025-09-29,0.003743444360912682
2025-09-30,0.010305750796520487
2025-10-01,0.013701286945730869
2025-10-02,0.004041400388831518
2025-10-03,0.0092130848476112
2025-10-06,0.016103486699585116
2025-10-07,-0.013897074699877002
2025-10-08,0.016932351010921488
2025-10-09,-0.006896642653349022
2025-10-10,-0.03498234953929392
2025-10-13,0.02438940560564688
2025-10-14,0.008202544048978778
2025-10-15,0.030772967253535698
2025-10-16,-0.010169165717437624
2025-10-17,-0.01224275003272385
2025-10-20,0.02960190159125052
2025-10-21,-0.003609520237856008
2025-10-22,-0.022727774901468545
2025-10-23,0.015405363948583215
2025-10-24,0.013921896629253656
2025-10-27,0.01779852675025043
2025-10-28,0.006897992933506276
2025-10-29,-0.01633285855254363
2025-10-30,-0.009560397816571956
2025-10-31,0.014686350196952046
2025-11-03,-0.014009425810701095
2025-11-04,-0.03423046949123496
2025-11-05,0.013956400326092072
2025-11-06,-0.05303679788283175
2025-11-07,-0.00830269152568034
2025-11-10,0.006111177072427823
2025-11-11,-0.0008826685447972608
2025-11-12,-0.00068329601000047
2025-11-13,-0.04143071792196899
2025-11-14,-0.0026947895015560974
2025-11-17,-0.027407275229543605
2025-11-18,0.005263108778818023
2025-11-19,0.0012658125343164564
2025-11-20,-0.036740004152856595
2025-11-21,0.035794724665230065
2025-11-24,0.04178316076381099
2025-11-25,0.015314011421817732
2025-11-26,0.02636180037737527
2025-11-28,0.010269137988746103
2025-12-01,0.003787724875868875
2025-12-02,0.013748497806112345
2025-12-03,0.006463427424306445
2025-12-04,0.011453815194979674
2025-12-05,-0.012360181461010925
2025-12-08,0.009906569789172832
2025-12-09,0.011514432338673442
2025-12-10,0.013511112904546546
2025-12-11,0.012227937227063258
2025-12-12,-0.030172471934646988
2025-12-15,-0.013236812732684218
2025-12-16,-0.008562574914326835
2025-12-17,-0.025770749195550745
2025-12-18,0.023732115582891275
2025-12-19,0.024416108640071876
2025-12-22,0.02138928953403133
2025-12-23,-0.004297132371870194
2025-12-24,0.00291818404798502
2025-12-26,-0.004034000218145458
2025-12-29,-0.015742932461587054
2025-12-30,-0.001145847790681942
2025-12-31,-0.00576920676268545
2026-01-02,-0.006480421448548337
2026-01-05,0.0121870774640469
2026-01-06,0.028710856498326727
2026-01-07,0.009745213602465528
2026-01-08,0.008453903340093357
2026-01-09,0.009760728778955983
2026-01-12,0.006807893940191399
2026-01-13,-0.006702299463317801
2026-01-14,0.008220264645378113
2026-01-15,0.00898409034940383
2026-01-16,-0.004932295576665276
2026-01-20,0.004856992218597261
2026-01-21,0.008352454734158096
2026-01-22,0.011038711254282208
2026-01-23,-0.009181649550092215
2026-01-26,0.010527361412571615
2026-01-27,0.006150287498447904
2026-01-28,-0.0034617825390004017
2026-01-29,-0.00549319838870853
2026-01-30,-0.027555198035564263
2026-02-02,0.026744700569837285
2026-02-03,0.004450484813565128
2026-02-04,-0.031506172209240235
2026-02-05,-0.03993319737131521
2026-02-06,0.05292853198445306
2026-02-09,0.0250700272220635
2026-02-10,-0.0015114692675826762
2026-02-11,0.004328256017067179
2026-02-12,-0.03073407807138004
2026-02-13,0.007864782588508229
2026-02-17,-0.003060643932829388
2026-02-18,0.0067975317293197165
2026-02-19,0.01219131422083207
2026-02-20,0.01686694641317931
2026-02-23,0.005483314616599766
2026-02-24,0.02964247406256436
2026-02-25,0.001685474890993111
2026-02-26,-1.7700089689500886e-05
2026-02-27,-0.007914604574664466
2026-03-02,0.006609072443667482
2026-03-03,-0.03238267105958796
2026-03-04,0.0234133916569299
2026-03-05,-0.02953410370694295
2026-03-06,-0.03528287666425729
2026-03-09,0.030803094786081633
2026-03-10,0.02222529357296825
2026-03-11,-0.0021168930337510396
2026-03-12,-0.04499845237971005
2026-03-13,-0.007543836699914412
2026-03-16,0.017201973591182113
